Date,AG,AI,AR,BE,BL,BS,FR,GE,GL,GR,JU,LU,NE,NW,OW,SG,SH,SO,SZ,TG,TI,UR,VD,VS,ZG,ZH,CH
2020-02-25,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0
2020-02-26,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0
2020-02-27,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0
2020-02-28,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0
2020-02-29,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0
2020-03-01,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,,0.0
2020-03-02,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,,0.0
2020-03-03,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,,0.0
2020-03-04,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,,0.0
2020-03-05,,,,,0.0,,,,,,,,,,,,,,,0.0,0.0,,,2.0,0.0,,2.0
2020-03-06,,,,,0.0,,,,,,,,,,,,,,,0.0,0.0,,,2.0,0.0,,2.0
2020-03-07,,,,,0.0,,,,,,,,,,,,,,,0.0,0.0,,,2.0,0.0,,2.0
2020-03-08,,,,,0.0,,,,,,,,,,,,,,,0.0,0.0,,,2.0,0.0,,2.0
2020-03-09,,,,,1.0,,,,,,,,,,,,,,,0.0,0.0,,,2.0,0.0,,3.0
2020-03-10,,,,,2.0,,,,,,,,,,,,,,,0.0,0.0,,,2.0,0.0,,4.0
2020-03-11,,,,,2.0,4.0,,,,,,,,,,,,,,0.0,0.0,,,3.0,0.0,,9.0
2020-03-12,,,,,2.0,4.0,,,,,,,,,,,,,,0.0,0.0,,,3.0,0.0,,9.0
2020-03-13,,,,,2.0,4.0,,,,,,,,,,,,,,0.0,0.0,,,5.0,0.0,,11.0
2020-03-14,,,,,2.0,4.0,,,,,,,,,,,,,,0.0,61.0,,,6.0,0.0,,73.0
2020-03-15,,,,,5.0,,,,,,,,,,,,,,,0.0,61.0,,,6.0,0.0,,76.0
2020-03-16,,,,,5.0,4.0,,,,,,,,,,,,,,0.0,61.0,,,8.0,0.0,,78.0
2020-03-17,,,,,13.0,25.0,,,,,,,,,,,,,,0.0,62.0,,,11.0,1.0,,112.0
2020-03-18,,,,,16.0,36.0,,,,,,,,,,,,,,0.0,62.0,,,11.0,5.0,,130.0
2020-03-19,,,,,17.0,44.0,,,,,,,,,,,,,,0.0,65.0,,,12.0,5.0,,143.0
2020-03-20,,,,,20.0,46.0,,,,,,,,,,,,,,0.0,67.0,,,15.0,5.0,,153.0
2020-03-21,,,,,24.0,57.0,,,,,,,,,,,,,,0.0,68.0,,,17.0,5.0,,171.0
2020-03-22,,,,,25.0,73.0,,,,,,,,,,,,,,0.0,70.0,,,19.0,5.0,,192.0
2020-03-23,,,,,40.0,78.0,,,,,,,,,,,,,,2.0,71.0,,,24.0,5.0,,220.0
2020-03-24,,,,,46.0,105.0,,103.0,,,,,,,,,,,10.0,2.0,80.0,,,25.0,12.0,,383.0
2020-03-25,,,,,53.0,128.0,,122.0,,,,,,,,,,,10.0,4.0,85.0,,,35.0,18.0,,455.0
2020-03-26,,,,,73.0,155.0,,144.0,,,,,,,,,,,20.0,4.0,91.0,,,41.0,18.0,,546.0
2020-03-27,,,,,84.0,191.0,,153.0,,,,,,,,,,,32.0,5.0,107.0,,,50.0,18.0,,640.0
2020-03-28,,,,,108.0,211.0,,175.0,,,,,,,,,,,33.0,5.0,136.0,,,53.0,21.0,,742.0
2020-03-29,,,,,123.0,228.0,,193.0,,,,,,,,,,,33.0,6.0,155.0,,,54.0,21.0,,813.0
2020-03-30,,,,,167.0,263.0,,216.0,,,,,,,,,,,33.0,10.0,165.0,,,71.0,29.0,,954.0
2020-03-31,,,,,251.0,292.0,,241.0,,,,,,,,,,,48.0,11.0,202.0,,,81.0,39.0,,1165.0
2020-04-01,,,,,258.0,323.0,,260.0,,,,,,,,,,,65.0,13.0,229.0,,,96.0,40.0,,1284.0
2020-04-02,,,,,272.0,350.0,46.0,283.0,,,,,,,,49.0,,,65.0,14.0,263.0,,,104.0,41.0,,1487.0
2020-04-03,,,,,277.0,397.0,46.0,284.0,,,,,,,,50.0,,,75.0,18.0,287.0,,,109.0,44.0,,1587.0
2020-04-04,,,,,309.0,434.0,49.0,305.0,,,,,,,,62.0,,,92.0,21.0,314.0,,,112.0,46.0,,1744.0
2020-04-05,,,,,380.0,460.0,55.0,327.0,,,,,,,,70.0,,,93.0,22.0,340.0,,,115.0,46.0,,1908.0
2020-04-06,,,,,423.0,481.0,56.0,345.0,,,,,,,1.0,75.0,,,93.0,23.0,350.0,,,134.0,52.0,,2033.0
2020-04-07,,,,,465.0,508.0,73.0,374.0,,,,,,,,79.0,,,105.0,24.0,388.0,,,143.0,54.0,,2214.0
2020-04-08,,,,,473.0,535.0,78.0,442.0,,,,,,,,89.0,,,107.0,24.0,420.0,,,152.0,61.0,,2382.0
2020-04-09,,,,,498.0,572.0,84.0,,,,,,,,,92.0,,,113.0,27.0,447.0,,,160.0,69.0,,2505.0
2020-04-10,,,,,517.0,593.0,88.0,448.0,,,,,,,,93.0,,,118.0,28.0,466.0,,,166.0,76.0,,2594.0
2020-04-11,,,,,544.0,612.0,93.0,463.0,,,,,,,,102.0,,,118.0,30.0,493.0,,,169.0,79.0,,2704.0
2020-04-12,,,,,572.0,629.0,97.0,479.0,,,,,,,,109.0,,,119.0,34.0,511.0,,,173.0,80.0,,2804.0
2020-04-13,,,,,589.0,653.0,97.0,490.0,,,,,,,,119.0,,,128.0,36.0,517.0,,,176.0,84.0,,2890.0
2020-04-14,,,,,620.0,663.0,98.0,490.0,,,,,,,,120.0,,,128.0,38.0,524.0,,,187.0,88.0,,2957.0
2020-04-15,,,,,633.0,682.0,105.0,502.0,,,,,,,,123.0,,,144.0,39.0,548.0,,,195.0,92.0,,3064.0
2020-04-16,,,,,647.0,711.0,105.0,520.0,,,,,,,,138.0,,,154.0,42.0,568.0,,,198.0,94.0,,3178.0
2020-04-17,,,,,656.0,720.0,106.0,532.0,,,,,,,,144.0,,,161.0,44.0,580.0,,,204.0,96.0,,3244.0
2020-04-18,,,,,662.0,753.0,109.0,553.0,,,,,,,,150.0,,,176.0,44.0,606.0,,,204.0,99.0,,3357.0
2020-04-19,,,,,679.0,764.0,113.0,558.0,,,,,,,,150.0,,,180.0,44.0,616.0,,,205.0,99.0,,3409.0
2020-04-20,,,,,691.0,770.0,113.0,561.0,,,,,,,,159.0,,,180.0,44.0,621.0,,,211.0,99.0,,3450.0
2020-04-21,,,,,707.0,781.0,115.0,581.0,,,,,,,,159.0,,,192.0,46.0,639.0,,,213.0,99.0,,3533.0
2020-04-22,,,,,712.0,786.0,116.0,589.0,,,,,,,,162.0,,,194.0,47.0,661.0,,,216.0,131.0,,3615.0
2020-04-23,,,,,722.0,793.0,118.0,592.0,,,,,,,,170.0,,,198.0,47.0,676.0,,,219.0,133.0,,3669.0
2020-04-24,,,,,728.0,800.0,119.0,600.0,,,,,,,,175.0,,,206.0,49.0,682.0,,,223.0,133.0,,3716.0
2020-04-25,,,,,741.0,,119.0,609.0,,,,,,,,,,,215.0,50.0,698.0,,,224.0,133.0,,3765.0
2020-04-26,,,,,754.0,,120.0,610.0,,,,,,,,176.0,,,216.0,50.0,704.0,,,224.0,133.0,,3788.0
2020-04-27,,,,,769.0,,120.0,610.0,,,,,,,,176.0,,,216.0,53.0,709.0,,,232.0,134.0,,3820.0
2020-04-28,,,,,778.0,,121.0,617.0,,,,,,,,176.0,,,223.0,57.0,712.0,,,236.0,134.0,,3855.0
2020-04-29,,,,,783.0,810.0,123.0,634.0,,,,,,,,176.0,,,224.0,58.0,728.0,,,238.0,135.0,,3910.0
2020-04-30,,,,,787.0,828.0,123.0,640.0,,,,,,,,184.0,,,239.0,58.0,739.0,,,239.0,135.0,,3973.0
2020-05-01,,,,,790.0,833.0,123.0,658.0,,,,,,,,187.0,,,242.0,58.0,764.0,,,241.0,136.0,,4033.0
2020-05-02,,,,,794.0,835.0,129.0,660.0,,,,,,,,,,,246.0,58.0,774.0,,,241.0,136.0,,4061.0
2020-05-03,,,,,799.0,839.0,130.0,660.0,,,,,,,,,,,248.0,58.0,779.0,,,241.0,137.0,,4079.0
2020-05-04,,,,,804.0,840.0,130.0,661.0,,,,,,,,189.0,,,248.0,59.0,782.0,,,246.0,138.0,,4098.0
2020-05-05,,,,,808.0,842.0,131.0,664.0,,,,,,,,,,,252.0,59.0,794.0,,,248.0,138.0,,4126.0
2020-05-06,,,,,809.0,868.0,131.0,671.0,,,,,,,,203.0,,,258.0,60.0,802.0,,,251.0,142.0,,4196.0
2020-05-07,,,,,811.0,870.0,134.0,686.0,,,,,,,,,,,264.0,60.0,809.0,,,256.0,143.0,,4237.0
2020-05-08,,,,,814.0,874.0,134.0,694.0,,,,,,,,,,,267.0,61.0,829.0,,,258.0,144.0,,4279.0
2020-05-09,,,,,818.0,881.0,134.0,700.0,,,,,,,,,,,268.0,61.0,843.0,,,259.0,152.0,,4320.0
2020-05-10,,,,,821.0,882.0,137.0,707.0,,,,,,,,,,,,61.0,847.0,,,259.0,152.0,,4338.0
2020-05-11,,,,,821.0,884.0,137.0,709.0,,,,,,,,210.0,,,272.0,61.0,847.0,,,259.0,152.0,,4353.0
2020-05-12,,,,,825.0,892.0,138.0,711.0,,,,,,,,,,,277.0,63.0,849.0,,,263.0,159.0,,4388.0
2020-05-13,,,,,826.0,894.0,139.0,722.0,,,,,,,,215.0,,,277.0,64.0,851.0,,,266.0,161.0,,4416.0
2020-05-14,,,,,826.0,895.0,142.0,734.0,,,,,,,,,,,280.0,64.0,857.0,,,268.0,161.0,,4443.0
2020-05-15,390.0,,,,828.0,897.0,143.0,736.0,,,,,,,,216.0,,,280.0,65.0,864.0,,,271.0,163.0,,4854.0
2020-05-16,395.0,,,,828.0,904.0,143.0,737.0,,,,,,,,,,,281.0,65.0,870.0,,,271.0,168.0,,4879.0
2020-05-17,400.0,,,,832.0,904.0,144.0,738.0,,,,,,,,,,,281.0,65.0,873.0,,,271.0,168.0,,4893.0
2020-05-18,405.0,,,,832.0,904.0,144.0,739.0,,,,,,,,217.0,,,281.0,65.0,874.0,,,273.0,169.0,,4904.0
2020-05-19,410.0,,,,834.0,916.0,144.0,743.0,,,,,,,,,,,281.0,65.0,877.0,,,275.0,171.0,,4934.0
2020-05-20,410.0,,,,835.0,916.0,144.0,746.0,,,,,,,,217.0,,,282.0,65.0,881.0,,,277.0,171.0,,4945.0
2020-05-21,415.0,,,,835.0,916.0,146.0,763.0,,,,,,,,,,,283.0,65.0,885.0,,,277.0,173.0,,4976.0
2020-05-22,420.0,,,,836.0,916.0,146.0,765.0,,,,,,,,,,,284.0,65.0,887.0,,,278.0,173.0,,4988.0
2020-05-23,425.0,,,,837.0,916.0,146.0,773.0,,,,,,,,,,,284.0,66.0,888.0,,,278.0,174.0,,5005.0
2020-05-24,430.0,,,,838.0,916.0,147.0,773.0,,,,,,,,,,,284.0,66.0,888.0,,,278.0,174.0,,5012.0
2020-05-25,435.0,,,,838.0,920.0,148.0,775.0,,,,,,,,,,,284.0,67.0,888.0,,,279.0,175.0,,5027.0
2020-05-26,440.0,,,,839.0,922.0,148.0,780.0,,,,,,,,,,,284.0,68.0,888.0,,,280.0,176.0,,5043.0
2020-05-27,445.0,,,,839.0,923.0,148.0,788.0,,,,,,,,,,,284.0,68.0,889.0,,,281.0,179.0,,5062.0
2020-05-28,450.0,,,,839.0,923.0,149.0,792.0,,,,,,,,,,,284.0,69.0,891.0,,,282.0,180.0,,5077.0
2020-05-29,455.0,,,,839.0,923.0,149.0,797.0,,,,,,,,,,,284.0,70.0,892.0,,,283.0,180.0,,5090.0
2020-05-30,455.0,,,,839.0,923.0,150.0,,,,,,,,,,,,284.0,70.0,894.0,,,284.0,180.0,,5094.0
2020-05-31,460.0,,,,839.0,923.0,150.0,,,,,,,,,,,,284.0,70.0,895.0,,,285.0,180.0,,5101.0
2020-06-01,460.0,,,,839.0,923.0,150.0,,,,,,,,,,,,284.0,70.0,895.0,,,286.0,180.0,,5102.0
2020-06-02,470.0,,,,839.0,923.0,150.0,807.0,,,,,,,,,,,284.0,70.0,897.0,,,286.0,185.0,,5129.0
2020-06-03,470.0,,,,839.0,923.0,150.0,811.0,,,,,,,,223.0,,,284.0,70.0,899.0,,,287.0,185.0,,5142.0
2020-06-04,470.0,,,,839.0,924.0,150.0,817.0,,,,,,,,,,,284.0,70.0,902.0,,,287.0,185.0,,5152.0
2020-06-05,475.0,,,,839.0,924.0,150.0,821.0,,,,,,,,,,,284.0,70.0,902.0,,,287.0,185.0,,5161.0
2020-06-06,475.0,,,,840.0,926.0,150.0,,,,,,,,,,,,284.0,70.0,903.0,,,287.0,185.0,,5165.0
2020-06-07,475.0,,,,841.0,926.0,150.0,,,,,,,,,,,,284.0,70.0,904.0,,,287.0,185.0,,5167.0
2020-06-08,475.0,,,,841.0,928.0,150.0,,,,,,,,,223.0,,,284.0,70.0,905.0,,,287.0,185.0,,5170.0
2020-06-09,475.0,,,,842.0,928.0,150.0,826.0,,,,,,,,,,,284.0,70.0,906.0,,,287.0,185.0,,5177.0
2020-06-10,475.0,,,,843.0,928.0,150.0,831.0,,,,,,,,,,,284.0,70.0,907.0,,,288.0,186.0,,5186.0
2020-06-11,480.0,,,,844.0,929.0,150.0,835.0,,,,,,,,,,,284.0,70.0,907.0,,,288.0,186.0,,5197.0
2020-06-12,485.0,,,,844.0,930.0,150.0,836.0,,,,,,,,,,,284.0,70.0,907.0,,,288.0,186.0,,5204.0
2020-06-13,485.0,,,,845.0,931.0,150.0,,,,,,,,,,,,284.0,70.0,907.0,,,290.0,186.0,,5208.0
2020-06-14,490.0,,,,845.0,932.0,150.0,,,,,,,,,,,,284.0,70.0,908.0,,,290.0,186.0,,5215.0
2020-06-15,490.0,,,,846.0,932.0,150.0,844.0,,,,,,,,223.0,,,284.0,70.0,908.0,,,290.0,189.0,,5227.0
2020-06-16,490.0,,,,846.0,932.0,150.0,847.0,,,,,,,,,,,284.0,70.0,908.0,,,291.0,189.0,,5231.0
2020-06-17,490.0,,,,846.0,932.0,151.0,848.0,,,,,,,,,,,284.0,70.0,908.0,,,291.0,189.0,,5233.0
2020-06-18,490.0,,,,846.0,933.0,151.0,851.0,,,,,,,,,,,284.0,70.0,909.0,,,292.0,190.0,,5240.0
2020-06-19,490.0,,,,847.0,933.0,151.0,870.0,,,,,,,,,,,285.0,70.0,909.0,,,293.0,190.0,,5262.0
2020-06-20,495.0,,,,847.0,933.0,151.0,,,,,,,,,,,,285.0,70.0,909.0,,,293.0,190.0,,5267.0
2020-06-21,495.0,,,,847.0,934.0,151.0,,,,,,,,,,,,285.0,70.0,909.0,,,293.0,190.0,,5268.0
2020-06-22,495.0,,,,848.0,934.0,151.0,877.0,,,,,,,,,,,285.0,70.0,909.0,,,294.0,190.0,,5277.0
2020-06-23,495.0,,,,848.0,934.0,152.0,877.0,,,,,,,,,,,285.0,70.0,909.0,,,294.0,190.0,,5278.0
2020-06-24,495.0,,,,848.0,934.0,152.0,878.0,,,,,,,,226.0,,,285.0,70.0,909.0,,,295.0,196.0,,5289.0
2020-06-25,500.0,,,,848.0,934.0,152.0,885.0,,,,,,,,,,,285.0,70.0,910.0,,,297.0,196.0,,5304.0
2020-06-26,500.0,,,,848.0,934.0,152.0,886.0,,,,,,,,,,,285.0,70.0,910.0,,,297.0,198.0,,5307.0
2020-06-27,505.0,,,,849.0,934.0,152.0,,,,,,,,,,,,285.0,70.0,911.0,,,298.0,198.0,,5315.0
2020-06-28,505.0,,,,849.0,934.0,152.0,,,,,,,,,,,,285.0,70.0,912.0,,,298.0,198.0,,5316.0
2020-06-29,505.0,,,,849.0,934.0,152.0,886.0,,,,,,,,,,,286.0,70.0,912.0,,,299.0,198.0,,5318.0
2020-06-30,505.0,,,,849.0,935.0,152.0,890.0,,,,,,,,,,,288.0,70.0,912.0,,,299.0,199.0,,5326.0
2020-07-01,505.0,,,,850.0,935.0,152.0,893.0,,,,,,,,,,,290.0,71.0,914.0,,,300.0,202.0,,5339.0
2020-07-02,510.0,,,,850.0,935.0,152.0,895.0,,,,,,,,,,,293.0,71.0,915.0,,,300.0,202.0,,5350.0
2020-07-03,510.0,,,,850.0,935.0,152.0,895.0,,,,,,,,,,,293.0,71.0,915.0,,,301.0,202.0,,5351.0
2020-07-04,515.0,,,,852.0,935.0,152.0,,,,,,,,,,,,293.0,71.0,915.0,,,302.0,204.0,,5361.0
2020-07-05,515.0,,,,853.0,935.0,152.0,,,,,,,,,,,,293.0,71.0,915.0,,,302.0,204.0,,5362.0
2020-07-06,515.0,,,,855.0,935.0,152.0,896.0,,,,,,,,,,,293.0,71.0,915.0,,,302.0,204.0,,5365.0
2020-07-07,515.0,,,,857.0,935.0,152.0,896.0,,,,,,,,,,,293.0,71.0,915.0,,,305.0,206.0,,5372.0
2020-07-08,520.0,,,,858.0,935.0,152.0,898.0,,,,,,,,,,,301.0,71.0,915.0,,,305.0,209.0,,5391.0
2020-07-09,525.0,,,,859.0,935.0,152.0,898.0,,,,,,,,,,,301.0,71.0,915.0,,,305.0,211.0,,5399.0
2020-07-10,540.0,,,,859.0,935.0,153.0,902.0,,,,,,,,,,,306.0,71.0,915.0,,,307.0,211.0,,5426.0
2020-07-11,545.0,,,,860.0,937.0,155.0,,,,,,,,,,,,308.0,71.0,916.0,,,307.0,211.0,,5439.0
2020-07-12,550.0,,,,861.0,937.0,155.0,,,,,,,,,,,,308.0,72.0,916.0,,,307.0,211.0,,5446.0
2020-07-13,550.0,,,,865.0,940.0,155.0,908.0,,,,,,,,,,,321.0,72.0,916.0,,,308.0,215.0,,5477.0
2020-07-14,575.0,,,,869.0,940.0,155.0,909.0,,,,,,,,,,,322.0,72.0,916.0,,,308.0,221.0,,5514.0
2020-07-15,585.0,,,,869.0,943.0,155.0,909.0,,,,,,,,,,,325.0,72.0,916.0,,,308.0,221.0,,5530.0
2020-07-16,600.0,,,,871.0,943.0,155.0,909.0,,,,,,,,,,,327.0,72.0,916.0,,,308.0,223.0,,5551.0
2020-07-17,605.0,,,,873.0,949.0,155.0,912.0,,,,,,,,,,,327.0,72.0,916.0,,,310.0,223.0,,5569.0
2020-07-18,610.0,,,,876.0,956.0,155.0,,,,,,,,,,,,327.0,72.0,,,,311.0,223.0,,5585.0
2020-07-19,610.0,,,,879.0,958.0,155.0,,,,,,,,,,,,327.0,72.0,,,,311.0,223.0,,5590.0
2020-07-20,620.0,,,,882.0,958.0,155.0,915.0,,,,,,,,,,,329.0,75.0,916.0,,,311.0,224.0,,5612.0
2020-07-21,625.0,,,,883.0,963.0,156.0,916.0,,,,,,,,,,,332.0,75.0,917.0,,,311.0,231.0,,5636.0
2020-07-22,630.0,,,,887.0,964.0,156.0,920.0,,,,,,,,,,,333.0,75.0,917.0,,,311.0,233.0,,5653.0
2020-07-23,635.0,,,,890.0,964.0,156.0,924.0,,,,,,,,,,,338.0,76.0,917.0,,,311.0,236.0,,5674.0
2020-07-24,650.0,,,,893.0,968.0,156.0,924.0,,,,,,,,,,,341.0,77.0,917.0,,,311.0,236.0,,5700.0
2020-07-25,665.0,,,,896.0,969.0,157.0,,,,,,,,,,,,343.0,77.0,,,,312.0,236.0,,5723.0
2020-07-26,665.0,,,,896.0,969.0,157.0,,,,,,,,,,,,343.0,77.0,,,,312.0,236.0,,5723.0
2020-07-27,665.0,,,,899.0,969.0,157.0,925.0,,,,,,,,,,,348.0,77.0,920.0,,,312.0,236.0,,5735.0
2020-07-28,685.0,,,,899.0,971.0,157.0,926.0,,,,,,,,,,,350.0,78.0,920.0,,,313.0,244.0,,5770.0
2020-07-29,700.0,,,,900.0,971.0,157.0,931.0,,,,,,,,,,,350.0,78.0,921.0,,,313.0,,,5792.0
2020-07-30,705.0,,,,900.0,972.0,157.0,933.0,,,,,,,,,,,352.0,78.0,921.0,,,313.0,246.0,,5804.0
2020-07-31,720.0,,,,901.0,973.0,157.0,936.0,,,,,,,,,,,354.0,78.0,921.0,,,314.0,246.0,,5827.0
2020-08-01,725.0,,,,905.0,973.0,157.0,,,,,,,,,,,,354.0,78.0,,,,314.0,246.0,,5836.0
2020-08-02,725.0,,,,907.0,974.0,158.0,,,,,,,,,,,,356.0,78.0,,,,314.0,246.0,,5842.0
2020-08-03,735.0,,,,909.0,975.0,158.0,936.0,,,,,,,,,,,358.0,78.0,922.0,,,314.0,246.0,,5858.0
2020-08-04,750.0,,,,912.0,975.0,158.0,936.0,,,,,,,,,,,358.0,78.0,922.0,,,314.0,251.0,,5881.0
2020-08-05,765.0,,,,912.0,981.0,158.0,937.0,,,,,,,,,,,362.0,78.0,922.0,,,314.0,258.0,,5914.0
2020-08-06,780.0,,,,912.0,984.0,158.0,941.0,,,,,,,,,,,363.0,78.0,922.0,,,314.0,259.0,,5938.0
2020-08-07,795.0,,,,915.0,988.0,158.0,945.0,,,,,,,,,,,365.0,78.0,923.0,,,314.0,259.0,,5967.0
2020-08-08,800.0,,,,916.0,991.0,158.0,,,,,,,,,,,,365.0,78.0,,,,314.0,259.0,,5976.0
2020-08-09,805.0,,,,917.0,995.0,158.0,,,,,,,,,,,,365.0,78.0,,,,314.0,259.0,,5986.0
2020-08-10,810.0,,,,922.0,996.0,158.0,946.0,,,,,,,,,,,367.0,78.0,924.0,,,314.0,261.0,,6003.0
2020-08-11,820.0,,,,924.0,1006.0,158.0,948.0,,,,,,,,,,,375.0,78.0,924.0,,,314.0,261.0,,6035.0
2020-08-12,830.0,,,,925.0,1013.0,158.0,949.0,,,,,,,,,,,384.0,78.0,924.0,,,314.0,261.0,,6063.0
2020-08-13,855.0,,,,927.0,1015.0,158.0,951.0,,,,,,,,,,,386.0,79.0,924.0,,,314.0,266.0,,6102.0
2020-08-14,865.0,,,,933.0,1022.0,158.0,952.0,,,,,,,,,,,390.0,79.0,924.0,,,314.0,275.0,,6139.0
2020-08-15,880.0,,,,938.0,1022.0,158.0,,,,,,,,,,,,390.0,79.0,,,,314.0,275.0,,6159.0
2020-08-16,885.0,,,,940.0,1028.0,158.0,958.0,,,,,,,,,,,390.0,79.0,,,,314.0,275.0,,6178.0
2020-08-17,885.0,,,,942.0,1028.0,158.0,959.0,,,,,,,,,,,393.0,79.0,924.0,,,314.0,275.0,,6184.0
2020-08-18,900.0,,,,942.0,1031.0,158.0,961.0,,,,,,,,,,,393.0,79.0,924.0,,,314.0,277.0,,6206.0
2020-08-19,920.0,,,,943.0,1035.0,158.0,962.0,,,,,,,,,,,399.0,79.0,925.0,,,315.0,278.0,,6241.0
2020-08-20,940.0,,,,943.0,1036.0,160.0,965.0,,,,,,,,,,,400.0,79.0,925.0,,,315.0,287.0,,6277.0
2020-08-21,950.0,,,,951.0,1039.0,160.0,968.0,,,,,,,,,,,404.0,79.0,925.0,,,316.0,287.0,,6306.0
2020-08-22,955.0,,,,955.0,1049.0,160.0,,,,,,,,,,,,404.0,80.0,,,,316.0,287.0,,6326.0
2020-08-23,960.0,,,,957.0,1059.0,160.0,,,,,,,,,,,,404.0,80.0,,,,317.0,287.0,,6344.0
2020-08-24,970.0,,,,961.0,1066.0,160.0,971.0,,,,,,,,,,,409.0,81.0,926.0,,,318.0,287.0,,6376.0
2020-08-25,995.0,,,,971.0,1077.0,160.0,973.0,,,,,,,,,,,416.0,81.0,926.0,,,319.0,296.0,,6441.0
2020-08-26,1020.0,,,,971.0,1082.0,160.0,,,,,,,,,,,,420.0,81.0,926.0,,,320.0,297.0,,6477.0
2020-08-27,1045.0,,,,973.0,1088.0,160.0,,,,,,,,,,,,421.0,81.0,926.0,,,320.0,297.0,,6511.0
2020-08-28,1055.0,,,,975.0,1095.0,160.0,,,,,,,,,,,,423.0,81.0,926.0,,,320.0,301.0,,6536.0
2020-08-29,1075.0,,,,979.0,1106.0,162.0,,,,,,,,,,,,423.0,81.0,,,,320.0,301.0,,6573.0
2020-08-30,1085.0,,,,987.0,1113.0,162.0,,,,,,,,,,,,423.0,81.0,,,,320.0,301.0,,6598.0
2020-08-31,1095.0,,,,995.0,1115.0,162.0,,,,,,,,,,,,432.0,82.0,927.0,,,320.0,311.0,,6639.0
2020-09-01,1125.0,,,,1001.0,1126.0,163.0,,,,,,,,,,,,436.0,82.0,928.0,,,320.0,311.0,,6692.0
2020-09-02,1150.0,,,,1003.0,1126.0,163.0,,,,,,,,,,,,441.0,82.0,928.0,,,320.0,314.0,,6727.0
2020-09-03,1165.0,,,,1004.0,1127.0,163.0,,,,,,,,,,,,445.0,82.0,928.0,,,320.0,316.0,,6750.0
2020-09-04,1185.0,,,,1008.0,1130.0,163.0,,,,,,,,,,,,454.0,83.0,928.0,,,320.0,317.0,,6788.0
2020-09-05,1205.0,,,,1014.0,1137.0,164.0,,,,,,,,,,,,456.0,83.0,,,,320.0,317.0,,6824.0
2020-09-06,1220.0,,,,1018.0,1148.0,164.0,,,,,,,,,,,,456.0,83.0,,,,320.0,317.0,,6854.0
2020-09-07,1225.0,,,,1024.0,1151.0,164.0,,,,,,,,,,,,460.0,84.0,929.0,,,320.0,318.0,,6875.0
2020-09-08,1255.0,,,,1032.0,1154.0,164.0,,,,,,,,,,,,464.0,84.0,929.0,,,320.0,327.0,,6929.0
2020-09-09,1290.0,,,,1033.0,1158.0,164.0,,,,,,,,,,,,466.0,84.0,929.0,,,321.0,335.0,,6980.0
2020-09-10,1315.0,,,,1034.0,1163.0,164.0,,,,,,,,,,,,470.0,84.0,929.0,,,321.0,335.0,,7015.0
2020-09-11,1340.0,,,,1040.0,1165.0,164.0,,,,,,,,,,,,474.0,84.0,929.0,,,321.0,338.0,,7055.0
2020-09-12,1360.0,,,,1045.0,1165.0,164.0,,,,,,,,,,,,474.0,84.0,,,,321.0,338.0,,7080.0
2020-09-13,1370.0,,,,1052.0,1171.0,164.0,,,,,,,,,,,,474.0,84.0,,,,321.0,338.0,,7103.0
2020-09-14,1375.0,,,,1053.0,1174.0,164.0,,,,,,,,,,,,481.0,84.0,929.0,,,321.0,342.0,,7123.0
2020-09-15,1390.0,,,,1058.0,1178.0,165.0,,,,,,,,,,,,484.0,84.0,929.0,,,322.0,359.0,,7169.0
2020-09-16,1420.0,,,,1061.0,1181.0,166.0,,,,,,,,,,,,486.0,84.0,929.0,,,322.0,363.0,,7212.0
2020-09-17,1445.0,,,,1061.0,1184.0,166.0,,,,,,,,,,,,490.0,84.0,929.0,,,324.0,376.0,,7259.0
2020-09-18,1470.0,,,,1069.0,1188.0,168.0,,,,,,,,,,,,492.0,84.0,929.0,,,325.0,376.0,,7301.0
2020-09-19,1490.0,,,,1073.0,1192.0,169.0,,,,,,,,,,,,492.0,84.0,,,,325.0,376.0,,7330.0
2020-09-20,1495.0,,,,1079.0,1197.0,171.0,,,,,,,,,,,,492.0,84.0,,,,325.0,376.0,,7348.0
2020-09-21,1510.0,,,,1086.0,1201.0,171.0,,,,,,,,,,,,506.0,85.0,929.0,,,325.0,376.0,,7389.0
2020-09-22,1525.0,,,,1092.0,1207.0,171.0,,,,,,,,,,,,513.0,86.0,929.0,,,326.0,394.0,,7443.0
2020-09-23,1545.0,,,,1093.0,1209.0,171.0,,,,,,,,,,,,515.0,86.0,929.0,,,326.0,394.0,,7468.0
2020-09-24,1575.0,,,,1093.0,1215.0,172.0,,,,,,,,,,,,515.0,86.0,929.0,,,326.0,397.0,,7508.0
2020-09-25,1590.0,,,,1100.0,1215.0,173.0,,,,,,,,,,,,518.0,86.0,929.0,,,326.0,397.0,,7534.0
